1 1.7287935786726616 0.0
2 0.004444466322285789 0.0044444663222859004
3 0.0008818933791125971 0.0006072374014541955
4 0.001254904982042726 0.00013361530741716997
5 0.002759262743855073 0.0025917929449094466
6 0.001425834378234514 0.00022376029478271033
7 0.00453668295598475 0.005979370472522934
8 0.0002770299165824053 0.0008020124162221517
9 0.00022168931795851776 0.0006668036589681462
10 0.0024376250769888586 0.0016775289892868844
11 0.0009387362756618778 0.00025260859408513664
12 3.88907236275049e-05 0.0005409239517533242
13 0.0007492653312175523 0.00019350554523898597
14 0.0005750283963446012 0.0002514666777064991
15 0.001030903749576595 0.00024023371863693237
16 6.0322545832880436e-05 0.0003779412550821617
17 0.0009995957627702001 0.0003430031163035533
18 0.0009479129152736299 0.00030402306500628556
19 0.0009379842769172697 0.00032021138521601093
20 0.0014161218065908976 0.0011494479562934416
21 0.0008757908406817894 0.00023076268725595941
22 0.00039673341230761494 0.0001998728691623118
23 0.0003443382448857779 0.00020547468325561417
24 0.00021223811504689216 0.0002460696615940762
25 9.917115585200698e-05 0.0002595420707714579
26 8.04797901412524e-05 0.0002467934694166188
27 0.00025205496980063025 0.00017340471072700182
28 0.00033251366186726194 0.0001073909773781443
29 0.0018231927703233897 0.0031167889120867816
30 0.000415495998266735 0.00010050478901835365
31 4.479086120223741e-06 0.0002524109777830314
32 0.0006015627861470918 0.00012815564646833505
33 0.0004953324786578506 2.1590508431626812e-05
34 0.0004667557202173711 6.3301482694285566e-06
35 0.0002298360134631583 0.00016303855740005917
36 0.000221681479142255 0.00015646177055231476
37 0.0002787752733297566 0.00011197751551547674
38 0.000604369958141282 0.00025120691327678267
39 7.305617151609489e-05 0.00019000530613250653
40 0.00014485971737809855 0.00016190433277054987
41 0.00018443974640791616 0.00013659460630011631
42 0.0001530157023725831 0.00014387300815814005
43 0.0003981857482098228 5.777838889407805e-05
44 0.0001275367364805824 0.00014359794150059155
45 0.0007458554628951841 0.0006656970842178617
46 0.00040959431136289304 8.304952765868061e-05
47 0.0006386960551370002 0.0004451291461041104
48 5.412816787520036e-05 0.00016021342824160123
49 0.0003134528200821052 7.276789498845276e-06
50 0.00026816659824668854 4.234070905381228e-05
51 0.001015078191760166 0.0014414900106904781
52 0.00018521181885988725 0.000111795422873949
53 0.00023958282511093998 7.042807044877614e-05
54 0.00022295182750320386 7.693361776315438e-05
55 8.935308376223361e-05 0.0001394432561591455
56 0.0004386786779142504 0.00017095443372021346
57 4.463168724599953e-06 0.0001473396178555443
58 0.00010394943081193375 0.00012481913284697124
59 4.062457956388599e-05 0.000137106452512685
60 0.00019474605938474276 6.755063771288553e-05
61 9.613735838209791e-05 0.00011654925189936646
62 0.00037208815133604745 0.00013110204569677375
63 9.973334325152905e-05 0.00011049824960276261
64 0.00042491363896335343 0.00022431823726229774
65 0.00022940584374442352 2.3177509394092105e-05
66 0.0010332236561958474 0.0018884749500958434
67 0.00030515302587419413 3.2266137774190906e-05
68 1.5885335217458163e-05 0.00013441156956429945
69 0.00024755008900800846 1.661409218856394e-05
70 0.00026303089648971323 2.231403062654541e-06
71 0.00029162252617642714 3.651465724649125e-05
72 0.0004336431650806549 0.00023981554991616555
73 9.322468998029798e-05 0.00010937342586249052
74 0.00012136147533370334 9.446414636071071e-05
75 0.00013570444727739606 8.40834647051758e-05
76 0.0006480116837981331 0.0007351676617121175
77 9.996784899857225e-05 0.00010253863354984724
78 0.00016188691636886965 6.647823870267397e-05
79 7.732721554010169e-05 0.00010605489535601281
80 0.0002640109845575278 3.2095116523328526e-05
81 8.601869943292151e-05 9.921951886280797e-05
82 0.0005373412474936057 0.0005118815770362335
83 0.0015985813921217673 0.004790680037543002
84 0.00015332575474524823 0.00010097147854819591
85 9.417775605724543e-05 0.00012408281880606914
86 0.00025537820036491965 1.9615970687933415e-05
87 5.855553499412025e-06 0.00013576608611668914
88 9.938743155202268e-05 0.00011507078625529188
89 9.598242249886368e-06 0.00013118000740506078
90 0.00011858226749272838 0.00010203482623103236
91 0.00013485292682435812 9.155278605446626e-05
92 0.0001402566311670128 8.617784211058244e-05
93 3.225321767041933e-05 0.00012137405557927777
94 6.584409634546873e-05 0.00011261576563924638
95 5.398753113894372e-06 0.00011957262150149098
96 0.00019754534345106656 3.528085788206958e-05
97 0.00011098780086871152 8.997820844847473e-05
98 0.0003409912800513837 0.00013663735959548381
99 9.288475849356104e-05 9.541493611501389e-05
100 0.000533394331557524 0.0005087530477965244
101 0.00018594127659254944 3.8531118827227206e-05
102 7.370630028025182e-05 0.0001006962849443363
103 4.417087352925897e-05 0.00010674793810188168
104 0.00017342544162590734 4.116757761631756e-05
105 4.3950353852517665e-05 0.00010385035575340151
106 1.8375625704170062e-05 0.00010599452922364222
107 0.00015594554539766214 4.775101253010408e-05
108 5.837622790982877e-05 9.592329958651308e-05
109 0.0003698488118952792 0.00022711096150221377
110 4.653232533180507e-05 9.753484184734512e-05
111 0.00014040345884969163 5.298962093945245e-05
112 0.00013961436147380546 5.184030370245299e-05
113 2.550244564702986e-05 9.752004062645037e-05
114 0.0001405307617325935 4.756981096274565e-05
115 0.00014184585942711436 4.500401363089976e-05
116 0.0002570025932959741 7.562451026794231e-05
117 8.6606700915981e-05 7.563649134962463e-05
118 9.056146659536246e-05 7.24152867410989e-05
119 0.0001673978696563605 1.803229439237969e-05
120 1.8917260266260172e-05 9.122004542204756e-05
121 6.06588356342197e-05 8.09672901534754e-05
122 0.00011468148497106867 5.3526220130151875e-05
123 0.00013124014975129938 4.0794809010768346e-05
124 0.00013185471492338507 3.897002529271165e-05
125 4.9306659102743566e-05 8.031972267695531e-05
126 7.550640913067674e-05 6.977081710890162e-05
127 4.006489156549442e-05 8.060527039670945e-05
128 0.00015603652891571507 1.2388705460084776e-05
129 7.08531651130162e-05 6.863825572638038e-05
130 0.00013661047492563583 2.6475044122009628e-05
131 0.00017950392271126603 1.5887809554707144e-05
132 0.0001022382386166587 4.9395099590340136e-05
133 0.0001238333030886274 3.319405407046713e-05
134 0.00026075694354821266 0.0001314620068277976
135 0.00010675208554511428 4.41625090998668e-05
136 3.174174160647247e-05 7.584657583687218e-05
137 0.0003182945623347866 0.0002428151305327135
138 1.1752399409203917e-05 7.804725228720971e-05
139 4.501107837118212e-06 7.75743500889374e-05
140 4.629050958881997e-05 6.984527106915911e-05
